0	2	0.29326
8.491	2	-0.50157
19.436	2	1
25.648	2	0.12887
38.966	2	0.29326
56.75	2	-0.08525
77.479	2	0.12887
84.571	2	-0.37566
92.091	2	0.20516
103.23	2	0.8356
108.74	2	0.29326
115.06	2	-1.0061
119.31	2	-0.24965
130.38	2	0.12887
134.83	2	-0.75418
139.57	2	0.41928
163.8	2	-0.37566
178.22	2	-0.37566
182.9	2	-0.37566
207.5	2	0.12887
222.25	2	-0.75418
226.93	2	1
233.95	2	0.12887
245.73	2	0.29326
253.62	2	-0.46376
265.98	2	-1.0061
271.26	2	1
277.69	2	0.12887
293.14	2	0.29326
302.56	2	0.12887
310.05	2	0.20516
319.7	2	-0.79199
324.16	2	0.29326
341.61	2	-0.50157
350.02	2	-0.37566
355.3	2	0.20516
375.06	2	0.8356
378.53	2	-0.24965
384.44	2	-0.08525
437.71	2	-0.79199
451.36	2	-0.24965
462.95	2	0.29326
468.84	2	-0.24965
474.25	2	0.33107
482.04	2	-0.24965
494.53	2	0.20516
506.15	2	0.12887
525.16	2	0.41928
529.38	2	-0.08525
553.08	2	0.12887
560.82	2	-0.79199
566.76	2	0.33107
578.09	2	0.33107
588.95	2	0.8356
595.64	2	0.8356
601.66	2	-0.24965
614.44	2	-0.50157
626.81	2	0.41928
633.02	2	-0.37566
641.16	2	-0.75418
