0	2	-0.13106
12.812	2	-0.1885
18.25	2	0.41717
22.103	2	-0.22138
27.648	2	-0.027324
40.726	2	-0.28599
45.739	2	0.10807
62.029	2	-0.054557
74.654	2	-0.1885
83.559	2	-0.13106
89.398	2	0.056906
99.876	2	-0.042329
106.22	2	-0.21609
114.49	2	-0.28599
128.93	2	-0.28599
140.88	2	1
145.16	2	-0.24093
151.13	2	-0.1885
160.17	2	-0.15593
164.19	2	0.1569
177.08	2	-0.39041
183	2	0.41717
188.01	2	0.056906
234.49	2	-0.14173
238.85	2	0.043478
249.34	2	-0.0031988
255.77	2	0.1569
274.95	2	-0.14173
282.19	2	0.12421
289.96	2	0.24865
296.08	2	1
303.85	2	-0.042329
320.49	2	0.41717
326.29	2	0.24865
337.13	2	-0.24093
353.32	2	0.056906
358.05	2	-0.15593
364.3	2	-0.24093
368.91	2	-0.22138
372.75	2	-0.21609
379.68	2	0.043478
385.19	2	-0.13513
392.75	2	0.1569
396.65	2	0.24865
413.01	2	-0.0031988
424.15	2	-0.054557
434.87	2	-0.042329
452.77	2	-0.14173
458.45	2	-0.054557
478.57	2	-0.044821
485.08	2	-0.0031988
496.22	2	0.10807
502.02	2	0.043478
509.06	2	-0.21609
515.15	2	1
537.57	2	-0.39041
541.51	2	-0.37426
547.09	2	-0.15593
559.58	2	-0.027324
566.42	2	-0.027324
