0	2	0.048914
5.825	2	0.15175
10.505	2	-0.052085
30.727	2	0.10106
45.098	2	1
51.751	2	0.04203
58.91	2	-0.28831
65.095	2	-0.13061
71.174	2	-0.15677
87.064	2	0.41175
95.316	2	-0.010978
116.05	2	-0.13061
124.28	2	-0.3714
132.46	2	-0.010978
157.51	2	-0.052083
165.74	2	0.11816
175.16	2	-0.04039
185.43	2	1
190.15	2	0.15175
228.25	2	-0.026332
250.53	2	0.15175
260.58	2	-0.052083
278.93	2	0.41175
285.7	2	-0.026332
292.1	2	-0.21825
311.08	2	-0.18655
337.55	2	-0.3885
345.42	2	0.04203
359.47	2	0.23749
364.02	2	-0.18655
371.84	2	0.048914
381.61	2	-0.056976
386.32	2	-0.13617
395.88	2	0.048914
399.56	2	-0.13972
410.37	2	-0.13517
421.25	2	-0.15677
427.38	2	-0.28831
443.23	2	-0.010978
461.6	2	-0.13417
476.57	2	-0.2444
488.21	2	-0.056976
506.11	2	-0.04039
512.07	2	-0.28831
519.19	2	-0.3714
525.99	2	0.23749
541.81	2	-0.056976
549.34	2	-0.04039
553.08	2	0.04203
567.75	2	-0.2444
576.19	2	-0.18655
583.21	2	1
588.63	2	0.41175
599.06	2	-0.052083
606.91	2	-0.13617
626.26	2	-0.21825
632.53	2	-0.15677
644.66	2	0.23749
653.29	2	-0.026332
663.98	2	-0.3885
