0	2	1
12.812	2	1
18.25	2	1
22.103	2	1
27.648	2	1
40.726	2	1
45.739	2	1
62.029	2	1
74.654	2	1
83.559	2	1
89.398	2	1
99.876	2	1
106.22	2	1
114.49	2	1
128.93	2	1
140.88	2	1
145.16	2	1
151.13	2	1
160.17	2	1
164.19	2	1
177.08	2	1
183	2	1
188.01	2	1
234.49	2	1
238.85	2	1
249.34	2	1
255.77	2	1
274.95	2	1
282.19	2	1
289.96	2	1
296.08	2	1
303.85	2	1
320.49	2	1
326.29	2	1
337.13	2	1
353.32	2	1
358.05	2	1
364.3	2	1
368.91	2	1
372.75	2	1
379.68	2	1
385.19	2	1
392.75	2	1
396.65	2	1
413.01	2	1
424.15	2	1
434.87	2	1
452.77	2	1
458.45	2	1
478.57	2	1
485.08	2	1
496.22	2	1
502.02	2	1
509.06	2	1
515.15	2	1
537.57	2	1
541.51	2	1
547.09	2	1
559.58	2	1
566.42	2	1
