0	2	1
8.491	2	1
19.436	2	1
25.648	2	1
38.966	2	1
56.75	2	1
77.479	2	1
84.571	2	1
92.091	2	1
103.23	2	1
108.74	2	1
115.06	2	1
119.31	2	1
130.38	2	1
134.83	2	1
139.57	2	1
163.8	2	1
178.22	2	1
182.9	2	1
207.5	2	1
222.25	2	1
226.93	2	1
233.95	2	1
245.73	2	1
253.62	2	1
265.98	2	1
271.26	2	1
277.69	2	1
293.14	2	1
302.56	2	1
310.05	2	1
319.7	2	1
324.16	2	1
341.61	2	1
350.02	2	1
355.3	2	1
375.06	2	1
378.53	2	1
384.44	2	1
437.71	2	1
451.36	2	1
462.95	2	1
468.84	2	1
474.25	2	1
482.04	2	1
494.53	2	1
506.15	2	1
525.16	2	1
529.38	2	1
553.08	2	1
560.82	2	1
566.76	2	1
578.09	2	1
588.95	2	1
595.64	2	1
601.66	2	1
614.44	2	1
626.81	2	1
633.02	2	1
641.16	2	1
