0	2	-0.48775
7.825	2	0.52028
18.557	2	0.67131
24.822	2	-0.15907
35.474	2	-0.48775
50.445	2	-0.15907
66.629	2	-0.24285
72.681	2	-0.24285
80.12	2	-0.15907
96.93	2	0.42641
102.81	2	-0.48775
108.53	2	0.085839
117.31	2	0.23687
125.54	2	-0.24285
130.42	2	-0.49964
135.56	2	0.27537
160.73	2	1
171.57	2	-0.24285
176.02	2	-0.82832
198.54	2	0.085839
215.58	2	0.085839
224.69	2	0.67131
230.43	2	-0.24285
242.25	2	-0.15907
250.32	2	-0.48775
262.53	2	-0.25473
268.27	2	0.67131
275.51	2	0.085839
296.45	2	-0.48775
302.84	2	-0.15907
308.68	2	-0.24285
319.31	2	-0.1037
324.26	2	-0.48775
337.14	2	-0.3486
344.1	2	-0.82832
349.95	2	-0.24285
369.5	2	0.84896
374.31	2	0.84896
379.36	2	-0.15907
425.06	2	-0.1037
439.68	2	-0.065197
451.54	2	-0.15907
456.83	2	0.84896
464.55	2	-0.24285
471.01	2	-0.065197
483.05	2	-0.15907
493.44	2	0.42641
513.51	2	0.27537
517.96	2	-0.24285
540.03	2	-0.15907
547.47	2	-0.1037
556.37	2	-0.24285
566.48	2	-0.24285
577.86	2	0.84896
585.03	2	0.84896
590.24	2	0.84896
605.4	2	0.085839
620.71	2	0.27537
626.9	2	-0.24285
634.3	2	-0.49964
