0	2	0.11086
7.825	2	-0.94513
18.557	2	1
24.822	2	-0.13662
35.474	2	0.11086
50.445	2	0.11086
66.629	2	-0.13662
72.681	2	-0.055994
80.12	2	-0.055994
96.93	2	-1.6362
102.81	2	0.11086
108.53	2	-0.44185
117.31	2	-0.68933
125.54	2	-0.13662
130.42	2	0.49671
135.56	2	0.24923
160.73	2	-0.8277
171.57	2	-0.055994
176.02	2	-0.055994
198.54	2	-0.44185
215.58	2	-0.44185
224.69	2	1
230.43	2	-0.13662
242.25	2	0.11086
250.32	2	0.11086
262.53	2	0.75252
268.27	2	1
275.51	2	-0.44185
296.45	2	0.11086
302.84	2	-0.13662
308.68	2	-0.055994
319.31	2	0.44729
324.26	2	0.11086
337.14	2	0.06144
344.1	2	-0.055994
349.95	2	-0.055994
369.5	2	0.75252
374.31	2	-0.68933
379.36	2	-0.055994
425.06	2	0.44729
439.68	2	-0.19437
451.54	2	0.11086
456.83	2	-0.68933
464.55	2	0.06144
471.01	2	-0.19437
483.05	2	-0.055994
493.44	2	-0.13662
513.51	2	0.24923
517.96	2	-0.055994
540.03	2	-0.13662
547.47	2	0.44729
556.37	2	0.06144
566.48	2	0.06144
577.86	2	0.75252
585.03	2	0.75252
590.24	2	-0.68933
605.4	2	-0.44185
620.71	2	0.24923
626.9	2	-0.055994
634.3	2	0.49671
