7.398	2	0.26661
15.811	2	-0.083725
22.036	2	1
31.222	2	1
54.777	2	0.4311
63.789	2	-0.16009
72.32	2	-0.002769
82.346	2	-0.35717
104.47	2	-0.19218
113.98	2	-0.21126
125.63	2	-0.12831
140.98	2	0.17705
146.25	2	-0.25525
157.64	2	0.066341
190.55	2	-0.017414
197.34	2	0.02078
201.9	2	-0.18703
219.2	2	0.26661
229.27	2	-0.017414
252.24	2	-0.34141
258.37	2	1
267.78	2	0.14514
274.66	2	-0.002769
281.74	2	-0.12831
301.56	2	-0.18703
310.59	2	0.066341
318.48	2	-0.34141
345.83	2	-0.11444
376.1	2	-0.25525
388.28	2	-0.108
395.08	2	-0.002769
401.74	2	0.066341
408.77	2	-0.10602
419.7	2	-0.18703
423.9	2	0.079448
429.88	2	-0.25525
437.71	2	0.079448
447.18	2	0.079448
455.6	2	-0.34141
464.2	2	0.02078
480.58	2	-0.029351
493.15	2	0.26661
502.65	2	-0.029351
517.26	2	-0.10403
531.19	2	-0.017414
538.87	2	-0.11444
551.38	2	-0.11444
559.89	2	0.17705
575.57	2	0.4311
587.32	2	-0.019847
595.8	2	-0.21126
603.35	2	-0.21126
614.92	2	0.17705
626.8	2	0.02078
633.94	2	-0.16009
638.6	2	-0.19218
649.42	2	-0.16009
654.98	2	-0.029351
663.23	2	-0.35717
669.31	2	-0.10403
