0	2	-0.12363
11.559	2	0.73667
15.385	2	0.20115
21.224	2	-0.12363
25.396	2	0.0013264
38.207	2	0.053914
42.832	2	-0.79753
59.578	2	-0.20942
72.348	2	0.73667
79.92	2	-0.12363
86.479	2	-0.20942
96.344	2	0.46448
103.4	2	0.053914
110.57	2	0.053914
123.77	2	0.053914
134.74	2	1
138.91	2	0.053914
145.32	2	-0.53419
156.6	2	-0.12363
161.21	2	-0.12363
172.21	2	-0.20942
178.36	2	0.20115
181.89	2	-0.20942
234.08	2	0.41189
240.37	2	0.0013264
251.78	2	0.73667
260.62	2	-0.12363
289.56	2	0.41189
297.44	2	-0.20942
303.89	2	-0.27086
309.6	2	1
315.73	2	0.46448
329.56	2	0.20115
335.44	2	-0.27086
348.22	2	0.053914
365.99	2	-0.20942
373.95	2	-0.53419
384.83	2	0.053914
390.35	2	-0.53419
398.46	2	-0.53419
409.18	2	0.0013264
414.54	2	-0.12363
422.66	2	-0.53419
431.29	2	-0.53419
455.59	2	0.73667
465.47	2	-0.20942
476.53	2	0.46448
490.53	2	0.41189
496.13	2	-0.20942
516.14	2	-0.12363
522.2	2	0.73667
533.74	2	-0.53419
542.99	2	-0.53419
554.41	2	0.053914
562.53	2	1
589.75	2	-0.20942
593.8	2	-0.79753
599.58	2	-0.53419
621.4	2	-0.53419
632.54	2	0.0013264
