0	2	-0.36595
7.625	2	-0.23853
18.023	2	1
23.515	2	-0.78325
34.78	2	-0.36595
49.404	2	-0.36595
65.321	2	-0.11877
71.961	2	0.16825
80.439	2	-0.11877
92.677	2	-0.48857
98.676	2	-0.61599
105.29	2	0.58556
111.14	2	1
121.83	2	-0.11877
126.63	2	-0.36881
132.02	2	1
155.49	2	0.29853
167.6	2	0.33552
173.26	2	0.29853
195.81	2	0.29853
210.06	2	-0.36881
217.32	2	1
224.28	2	-0.11877
236.13	2	-0.36595
243.78	2	-0.36595
255.26	2	-0.48857
263.27	2	1
269.15	2	0.29853
282.91	2	-0.61599
288.38	2	-0.78325
295.59	2	0.33552
303.68	2	-0.20154
309.83	2	-0.61599
322.3	2	-0.23853
329.78	2	-0.20154
337.94	2	-0.071264
358.26	2	0.16825
363.66	2	1
369.42	2	-0.11877
417.13	2	-0.20154
431.76	2	-0.90301
444.23	2	-0.36595
450.83	2	1
459.07	2	-0.36595
467.93	2	-0.90301
481.96	2	-0.11877
494.17	2	0.29853
515.1	2	1
520.06	2	0.33552
544.33	2	-0.78325
552.54	2	-0.20154
560	2	-0.36595
570.59	2	-0.36595
583.27	2	0.16825
593.47	2	0.16825
599.93	2	1
613.35	2	-0.23853
622.42	2	1
629.8	2	-0.071264
638.12	2	-0.36881
