7.906	2	1
17.224	2	1
21.849	2	1
29.808	2	1
49.791	2	1
58.523	2	1
65.682	2	1
73.027	2	1
91.784	2	1
100.02	2	1
109.93	2	1
120.63	2	1
125.1	2	1
134.92	2	1
165.62	2	1
171.62	2	1
175.72	2	1
191.43	2	1
200.74	2	1
220.68	2	1
226.2	2	1
233.12	2	1
237.22	2	1
243.8	2	1
259.06	2	1
266.25	2	1
271.61	2	1
294.96	2	1
324.32	2	1
335.85	2	1
340.47	2	1
345.54	2	1
351.9	2	1
358.87	2	1
362.96	2	1
367.87	2	1
373.63	2	1
381.75	2	1
389	2	1
396.48	2	1
412.43	2	1
424.93	2	1
434.28	2	1
447.86	2	1
458.76	2	1
465.31	2	1
477.64	2	1
485.31	2	1
501.61	2	1
513.51	2	1
520.55	2	1
526.52	2	1
538.45	2	1
549.81	2	1
556.65	2	1
562.45	2	1
573.47	2	1
577.35	2	1
583.16	2	1
589.58	2	1
