4.826	2	-0.16396
10.385	2	-0.16396
17.53	2	-0.69514
23.703	2	1
30.568	2	-0.69514
37.433	2	-0.28472
52.364	2	-0.28472
59.497	2	0.12748
75.907	2	-0.16396
85.185	2	1
93.277	2	0.26626
108.19	2	-0.4356
116.55	2	0.26626
126.83	2	0.87923
140.19	2	0.29814
161.52	2	-0.98658
182.96	2	-0.11406
198.29	2	0.44902
205.04	2	0.12748
211.82	2	0.26626
229.64	2	0.12748
236.39	2	0.26626
249.73	2	0.26626
256.8	2	-0.16396
265.03	2	1
284.95	2	-0.4356
294	2	-0.11406
301.59	2	0.55769
317.28	2	1
326.52	2	0.12748
345.69	2	-0.4235
358.71	2	1
374.77	2	-0.16396
380.2	2	-0.4356
388.79	2	-0.4356
401.06	2	-0.98658
407.9	2	-0.16396
415.86	2	-0.69514
433.32	2	0.26626
446.82	2	0.26626
454.68	2	-0.4356
460.08	2	-0.54427
471.13	2	-0.98658
481.6	2	0.29814
491.13	2	-0.4356
509.74	2	-0.4356
532.1	2	-0.4235
541.25	2	-0.86581
557.77	2	-0.54427
565.65	2	-0.28472
570.61	2	-0.4356
581.42	2	0.26626
586.63	2	1
598.02	2	0.29814
606.42	2	-0.86581
614.35	2	1
621.79	2	1
634.29	2	-0.4235
663.09	2	0.26626
668.86	2	1
