0	2	1
5.825	2	1
10.505	2	1
30.727	2	1
45.098	2	1
51.751	2	1
58.91	2	1
65.095	2	1
71.174	2	1
87.064	2	1
95.316	2	1
116.05	2	1
124.28	2	1
132.46	2	1
157.51	2	1
165.74	2	1
175.16	2	1
185.43	2	1
190.15	2	1
228.25	2	1
250.53	2	1
260.58	2	1
278.93	2	1
285.7	2	1
292.1	2	1
311.08	2	1
337.55	2	1
345.42	2	1
359.47	2	1
364.02	2	1
371.84	2	1
381.61	2	1
386.32	2	1
395.88	2	1
399.56	2	1
410.37	2	1
421.25	2	1
427.38	2	1
443.23	2	1
461.6	2	1
476.57	2	1
488.21	2	1
506.11	2	1
512.07	2	1
519.19	2	1
525.99	2	1
541.81	2	1
549.34	2	1
553.08	2	1
567.75	2	1
576.19	2	1
583.21	2	1
588.63	2	1
599.06	2	1
606.91	2	1
626.26	2	1
632.53	2	1
644.66	2	1
653.29	2	1
663.98	2	1
