0	2	-0.2347
7.825	2	0.035688
18.557	2	0.87289
24.822	2	-0.16156
35.474	2	-0.2347
50.445	2	-0.046799
66.629	2	-0.19642
72.681	2	-0.18325
80.12	2	-0.14698
96.93	2	-0.30052
102.81	2	-0.2347
108.53	2	-0.13044
117.31	2	-0.1239
125.54	2	-0.19642
130.42	2	-0.1625
135.56	2	0.26886
160.73	2	0.38967
171.57	2	-0.18325
176.02	2	-0.65055
198.54	2	-0.13044
215.58	2	-0.13044
224.69	2	0.87289
230.43	2	-0.19642
242.25	2	-0.046799
250.32	2	-0.2347
262.53	2	0.039642
268.27	2	0.87289
275.51	2	-0.13044
296.45	2	-0.2347
302.84	2	-0.16156
308.68	2	-0.18325
319.31	2	0.055034
324.26	2	-0.2347
337.14	2	-0.29657
344.1	2	-0.65055
349.95	2	-0.18325
369.5	2	1
374.31	2	0.21699
379.36	2	-0.14698
425.06	2	0.055034
439.68	2	-0.13698
451.54	2	-0.046799
456.83	2	0.21699
464.55	2	-0.1594
471.01	2	-0.13698
483.05	2	-0.14698
493.44	2	0.2081
513.51	2	0.26886
517.96	2	-0.18325
540.03	2	-0.16156
547.47	2	0.055034
556.37	2	-0.1594
566.48	2	-0.1594
577.86	2	1
585.03	2	1
590.24	2	0.21699
605.4	2	-0.13044
620.71	2	0.26886
626.9	2	-0.18325
634.3	2	-0.1625
