0	2	1
16.184	2	1
27.995	2	1
51.937	2	1
60.069	2	1
66.415	2	1
93.024	2	1
102.1	2	1
119.47	2	1
134.35	2	1
143.29	2	1
159.15	2	1
184.12	2	1
193.95	2	1
202.42	2	1
214.47	2	1
224.59	2	1
238.45	2	1
247.33	2	1
254.17	2	1
263.51	2	1
270.55	2	1
279.18	2	1
335.44	2	1
343.21	2	1
359.31	2	1
365.19	2	1
374.01	2	1
384.01	2	1
400.7	2	1
413.7	2	1
422.1	2	1
428.87	2	1
437.51	2	1
464.99	2	1
472.5	2	1
481.5	2	1
492.61	2	1
498.06	2	1
506.63	2	1
519.06	2	1
530.73	2	1
546.33	2	1
564.7	2	1
579.49	2	1
586.83	2	1
596.14	2	1
617.36	2	1
629.96	2	1
638.6	2	1
645.97	2	1
656.78	2	1
668.95	2	1
677.25	2	1
683.97	2	1
700.2	2	1
711.16	2	1
737.59	2	1
744.26	2	1
752.51	2	1
